timestamp,node,event,rssi_dbm,snr_db,rx_count,data,periode_ms,detail,raw_line
09:06:47.689,S2,IGNORE_REPLY,,,,,,S1:DATA:653,[IGNORE] S1:DATA:653
09:06:47.722,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:47.722,S2,RX_POLL,-78,9.0,654,,656,,[RX] POLL:2 | RSSI: -78 dBm | SNR: 9.00 dB | RX#: 654
09:06:47.725,S2,TX_DATA,,,,654,,,[TX] S2:DATA:654
09:06:47.767,S1,IGNORE_REPLY,,,,,,S2:DATA:654,[IGNORE] S2:DATA:654
09:06:48.299,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:48.300,S1,RX_POLL,-71,8.75,654,,656,,[RX] POLL:1 | RSSI: -71 dBm | SNR: 8.75 dB | RX#: 654
09:06:48.303,S1,TX_DATA,,,,654,,,[TX] S1:DATA:654
09:06:48.344,S2,IGNORE_REPLY,,,,,,S1:DATA:654,[IGNORE] S1:DATA:654
09:06:48.378,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:48.378,S2,RX_POLL,-78,9.25,655,,656,,[RX] POLL:2 | RSSI: -78 dBm | SNR: 9.25 dB | RX#: 655
09:06:48.381,S2,TX_DATA,,,,655,,,[TX] S2:DATA:655
09:06:48.423,S1,IGNORE_REPLY,,,,,,S2:DATA:655,[IGNORE] S2:DATA:655
09:06:48.954,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:48.959,S1,RX_POLL,-70,8.75,655,,658,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 655
09:06:48.959,S1,TX_DATA,,,,655,,,[TX] S1:DATA:655
09:06:49.000,S2,IGNORE_REPLY,,,,,,S1:DATA:655,[IGNORE] S1:DATA:655
09:06:49.033,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:49.036,S2,RX_POLL,-77,8.75,656,,658,,[RX] POLL:2 | RSSI: -77 dBm | SNR: 8.75 dB | RX#: 656
09:06:49.036,S2,TX_DATA,,,,656,,,[TX] S2:DATA:656
09:06:49.078,S1,IGNORE_REPLY,,,,,,S2:DATA:656,[IGNORE] S2:DATA:656
09:06:49.610,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:49.614,S1,RX_POLL,-70,8.75,656,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 656
09:06:49.614,S1,TX_DATA,,,,656,,,[TX] S1:DATA:656
09:06:49.655,S2,IGNORE_REPLY,,,,,,S1:DATA:656,[IGNORE] S1:DATA:656
09:06:49.688,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:49.695,S2,RX_POLL,-74,8.5,657,,659,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 657
09:06:49.696,S2,TX_DATA,,,,657,,,[TX] S2:DATA:657
09:06:49.733,S1,IGNORE_REPLY,,,,,,S2:DATA:657,[IGNORE] S2:DATA:657
09:06:50.266,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:50.269,S1,RX_POLL,-70,8.75,657,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 657
09:06:50.269,S1,TX_DATA,,,,657,,,[TX] S1:DATA:657
09:06:50.310,S2,IGNORE_REPLY,,,,,,S1:DATA:657,[IGNORE] S1:DATA:657
09:06:50.344,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:50.347,S2,RX_POLL,-74,8.75,658,,652,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 658
09:06:50.348,S2,TX_DATA,,,,658,,,[TX] S2:DATA:658
09:06:50.388,S1,IGNORE_REPLY,,,,,,S2:DATA:658,[IGNORE] S2:DATA:658
09:06:50.921,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:50.925,S1,RX_POLL,-70,9.0,658,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 658
09:06:50.925,S1,TX_DATA,,,,658,,,[TX] S1:DATA:658
09:06:50.969,S2,IGNORE_REPLY,,,,,,S1:DATA:658,[IGNORE] S1:DATA:658
09:06:50.999,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:51.003,S2,RX_POLL,-74,8.75,659,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 659
09:06:51.003,S2,TX_DATA,,,,659,,,[TX] S2:DATA:659
09:06:51.044,S1,IGNORE_REPLY,,,,,,S2:DATA:659,[IGNORE] S2:DATA:659
09:06:51.577,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:51.580,S1,RX_POLL,-71,8.75,659,,655,,[RX] POLL:1 | RSSI: -71 dBm | SNR: 8.75 dB | RX#: 659
09:06:51.580,S1,TX_DATA,,,,659,,,[TX] S1:DATA:659
09:06:51.622,S2,IGNORE_REPLY,,,,,,S1:DATA:659,[IGNORE] S1:DATA:659
09:06:51.654,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:51.658,S2,RX_POLL,-75,9.0,660,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 9.00 dB | RX#: 660
09:06:51.658,S2,TX_DATA,,,,660,,,[TX] S2:DATA:660
09:06:51.699,S1,IGNORE_REPLY,,,,,,S2:DATA:660,[IGNORE] S2:DATA:660
09:06:52.232,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:52.235,S1,RX_POLL,-70,8.75,660,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 660
09:06:52.235,S1,TX_DATA,,,,660,,,[TX] S1:DATA:660
09:06:52.276,S2,IGNORE_REPLY,,,,,,S1:DATA:660,[IGNORE] S1:DATA:660
09:06:52.309,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:52.313,S2,RX_POLL,-74,8.5,661,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 661
09:06:52.313,S2,TX_DATA,,,,661,,,[TX] S2:DATA:661
09:06:52.354,S1,IGNORE_REPLY,,,,,,S2:DATA:661,[IGNORE] S2:DATA:661
09:06:52.886,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:52.891,S1,RX_POLL,-70,8.5,661,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.50 dB | RX#: 661
09:06:52.891,S1,TX_DATA,,,,661,,,[TX] S1:DATA:661
09:06:52.932,S2,IGNORE_REPLY,,,,,,S1:DATA:661,[IGNORE] S1:DATA:661
09:06:52.965,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:52.968,S2,RX_POLL,-75,8.5,662,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.50 dB | RX#: 662
09:06:52.969,S2,TX_DATA,,,,662,,,[TX] S2:DATA:662
09:06:53.010,S1,IGNORE_REPLY,,,,,,S2:DATA:662,[IGNORE] S2:DATA:662
09:06:53.542,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:53.546,S1,RX_POLL,-70,8.75,662,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 662
09:06:53.546,S1,TX_DATA,,,,662,,,[TX] S1:DATA:662
09:06:53.587,S2,IGNORE_REPLY,,,,,,S1:DATA:662,[IGNORE] S1:DATA:662
09:06:53.620,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:53.624,S2,RX_POLL,-75,8.5,663,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.50 dB | RX#: 663
09:06:53.624,S2,TX_DATA,,,,663,,,[TX] S2:DATA:663
09:06:53.665,S1,IGNORE_REPLY,,,,,,S2:DATA:663,[IGNORE] S2:DATA:663
09:06:54.197,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:54.201,S1,RX_POLL,-71,8.75,663,,655,,[RX] POLL:1 | RSSI: -71 dBm | SNR: 8.75 dB | RX#: 663
09:06:54.202,S1,TX_DATA,,,,663,,,[TX] S1:DATA:663
09:06:54.242,S2,IGNORE_REPLY,,,,,,S1:DATA:663,[IGNORE] S1:DATA:663
09:06:54.275,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:54.279,S2,RX_POLL,-75,8.75,664,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 664
09:06:54.279,S2,TX_DATA,,,,664,,,[TX] S2:DATA:664
09:06:54.320,S1,IGNORE_REPLY,,,,,,S2:DATA:664,[IGNORE] S2:DATA:664
09:06:54.853,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:54.857,S1,RX_POLL,-70,8.75,664,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 664
09:06:54.860,S1,TX_DATA,,,,664,,,[TX] S1:DATA:664
09:06:54.898,S2,IGNORE_REPLY,,,,,,S1:DATA:664,[IGNORE] S1:DATA:664
09:06:54.930,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:54.934,S2,RX_POLL,-75,8.5,665,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.50 dB | RX#: 665
09:06:54.938,S2,TX_DATA,,,,665,,,[TX] S2:DATA:665
09:06:54.975,S1,IGNORE_REPLY,,,,,,S2:DATA:665,[IGNORE] S2:DATA:665
09:06:55.511,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:55.512,S1,RX_POLL,-70,8.75,665,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 665
09:06:55.516,S1,TX_DATA,,,,665,,,[TX] S1:DATA:665
09:06:55.557,S2,IGNORE_REPLY,,,,,,S1:DATA:665,[IGNORE] S1:DATA:665
09:06:55.586,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:55.590,S2,RX_POLL,-74,8.5,666,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 666
09:06:55.593,S2,TX_DATA,,,,666,,,[TX] S2:DATA:666
09:06:55.635,S1,IGNORE_REPLY,,,,,,S2:DATA:666,[IGNORE] S2:DATA:666
09:06:56.167,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:56.168,S1,RX_POLL,-70,8.75,666,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 666
09:06:56.171,S1,TX_DATA,,,,666,,,[TX] S1:DATA:666
09:06:56.212,S2,IGNORE_REPLY,,,,,,S1:DATA:666,[IGNORE] S1:DATA:666
09:06:56.245,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:56.246,S2,RX_POLL,-75,8.5,667,,656,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.50 dB | RX#: 667
09:06:56.249,S2,TX_DATA,,,,667,,,[TX] S2:DATA:667
09:06:56.290,S1,IGNORE_REPLY,,,,,,S2:DATA:667,[IGNORE] S2:DATA:667
09:06:56.823,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:56.824,S1,RX_POLL,-70,9.0,667,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 667
09:06:56.826,S1,TX_DATA,,,,667,,,[TX] S1:DATA:667
09:06:56.868,S2,IGNORE_REPLY,,,,,,S1:DATA:667,[IGNORE] S1:DATA:667
09:06:56.901,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:56.901,S2,RX_POLL,-74,8.75,668,,656,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 668
09:06:56.904,S2,TX_DATA,,,,668,,,[TX] S2:DATA:668
09:06:56.946,S1,IGNORE_REPLY,,,,,,S2:DATA:668,[IGNORE] S2:DATA:668
09:06:57.479,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:57.482,S1,RX_POLL,-70,8.5,668,,658,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.50 dB | RX#: 668
09:06:57.482,S1,TX_DATA,,,,668,,,[TX] S1:DATA:668
09:06:57.523,S2,IGNORE_REPLY,,,,,,S1:DATA:668,[IGNORE] S1:DATA:668
09:06:57.557,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:57.559,S2,RX_POLL,-75,8.5,669,,658,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.50 dB | RX#: 669
09:06:57.560,S2,TX_DATA,,,,669,,,[TX] S2:DATA:669
09:06:57.601,S1,IGNORE_REPLY,,,,,,S2:DATA:669,[IGNORE] S2:DATA:669
09:06:58.134,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:58.137,S1,RX_POLL,-70,8.75,669,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 669
09:06:58.137,S1,TX_DATA,,,,669,,,[TX] S1:DATA:669
09:06:58.179,S2,IGNORE_REPLY,,,,,,S1:DATA:669,[IGNORE] S1:DATA:669
09:06:58.211,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:58.215,S2,RX_POLL,-74,8.5,670,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 670
09:06:58.215,S2,TX_DATA,,,,670,,,[TX] S2:DATA:670
09:06:58.256,S1,IGNORE_REPLY,,,,,,S2:DATA:670,[IGNORE] S2:DATA:670
09:06:58.789,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:58.793,S1,RX_POLL,-71,8.75,670,,655,,[RX] POLL:1 | RSSI: -71 dBm | SNR: 8.75 dB | RX#: 670
09:06:58.793,S1,TX_DATA,,,,670,,,[TX] S1:DATA:670
09:06:58.834,S2,IGNORE_REPLY,,,,,,S1:DATA:670,[IGNORE] S1:DATA:670
09:06:58.867,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:58.870,S2,RX_POLL,-74,9.0,671,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.00 dB | RX#: 671
09:06:58.870,S2,TX_DATA,,,,671,,,[TX] S2:DATA:671
09:06:58.911,S1,IGNORE_REPLY,,,,,,S2:DATA:671,[IGNORE] S2:DATA:671
09:06:59.444,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:06:59.448,S1,RX_POLL,-70,8.75,671,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 671
09:06:59.448,S1,TX_DATA,,,,671,,,[TX] S1:DATA:671
09:06:59.489,S2,IGNORE_REPLY,,,,,,S1:DATA:671,[IGNORE] S1:DATA:671
09:06:59.522,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:06:59.526,S2,RX_POLL,-74,9.25,672,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.25 dB | RX#: 672
09:06:59.526,S2,TX_DATA,,,,672,,,[TX] S2:DATA:672
09:06:59.567,S1,IGNORE_REPLY,,,,,,S2:DATA:672,[IGNORE] S2:DATA:672
09:07:00.099,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:00.103,S1,RX_POLL,-70,8.75,672,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 672
09:07:00.104,S1,TX_DATA,,,,672,,,[TX] S1:DATA:672
09:07:00.144,S2,IGNORE_REPLY,,,,,,S1:DATA:672,[IGNORE] S1:DATA:672
09:07:00.177,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:00.181,S2,RX_POLL,-74,9.25,673,,656,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.25 dB | RX#: 673
09:07:00.182,S2,TX_DATA,,,,673,,,[TX] S2:DATA:673
09:07:00.222,S1,IGNORE_REPLY,,,,,,S2:DATA:673,[IGNORE] S2:DATA:673
09:07:00.755,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:00.759,S1,RX_POLL,-70,8.75,673,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 673
09:07:00.759,S1,TX_DATA,,,,673,,,[TX] S1:DATA:673
09:07:00.800,S2,IGNORE_REPLY,,,,,,S1:DATA:673,[IGNORE] S1:DATA:673
09:07:00.833,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:00.836,S2,RX_POLL,-74,8.75,674,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 674
09:07:00.837,S2,TX_DATA,,,,674,,,[TX] S2:DATA:674
09:07:00.878,S1,IGNORE_REPLY,,,,,,S2:DATA:674,[IGNORE] S2:DATA:674
09:07:01.410,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:01.414,S1,RX_POLL,-70,9.0,674,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 674
09:07:01.414,S1,TX_DATA,,,,674,,,[TX] S1:DATA:674
09:07:01.455,S2,IGNORE_REPLY,,,,,,S1:DATA:674,[IGNORE] S1:DATA:674
09:07:01.488,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:01.492,S2,RX_POLL,-74,9.0,675,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.00 dB | RX#: 675
09:07:01.492,S2,TX_DATA,,,,675,,,[TX] S2:DATA:675
09:07:01.533,S1,IGNORE_REPLY,,,,,,S2:DATA:675,[IGNORE] S2:DATA:675
09:07:02.065,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:02.069,S1,RX_POLL,-71,9.0,675,,655,,[RX] POLL:1 | RSSI: -71 dBm | SNR: 9.00 dB | RX#: 675
09:07:02.070,S1,TX_DATA,,,,675,,,[TX] S1:DATA:675
09:07:02.110,S2,IGNORE_REPLY,,,,,,S1:DATA:675,[IGNORE] S1:DATA:675
09:07:02.143,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:02.147,S2,RX_POLL,-74,9.0,676,,656,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.00 dB | RX#: 676
09:07:02.148,S2,TX_DATA,,,,676,,,[TX] S2:DATA:676
09:07:02.189,S1,IGNORE_REPLY,,,,,,S2:DATA:676,[IGNORE] S2:DATA:676
09:07:02.721,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:02.725,S1,RX_POLL,-71,9.0,676,,655,,[RX] POLL:1 | RSSI: -71 dBm | SNR: 9.00 dB | RX#: 676
09:07:02.728,S1,TX_DATA,,,,676,,,[TX] S1:DATA:676
09:07:02.766,S2,IGNORE_REPLY,,,,,,S1:DATA:676,[IGNORE] S1:DATA:676
09:07:02.799,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:02.802,S2,RX_POLL,-74,8.75,677,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 677
09:07:02.806,S2,TX_DATA,,,,677,,,[TX] S2:DATA:677
09:07:02.843,S1,IGNORE_REPLY,,,,,,S2:DATA:677,[IGNORE] S2:DATA:677
09:07:03.376,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:03.380,S1,RX_POLL,-70,9.0,677,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 677
09:07:03.384,S1,TX_DATA,,,,677,,,[TX] S1:DATA:677
09:07:03.425,S2,IGNORE_REPLY,,,,,,S1:DATA:677,[IGNORE] S1:DATA:677
09:07:03.454,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:03.458,S2,RX_POLL,-74,9.0,678,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.00 dB | RX#: 678
09:07:03.461,S2,TX_DATA,,,,678,,,[TX] S2:DATA:678
09:07:03.502,S1,IGNORE_REPLY,,,,,,S2:DATA:678,[IGNORE] S2:DATA:678
09:07:04.036,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:04.036,S1,RX_POLL,-70,9.25,678,,656,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.25 dB | RX#: 678
09:07:04.039,S1,TX_DATA,,,,678,,,[TX] S1:DATA:678
09:07:04.080,S2,IGNORE_REPLY,,,,,,S1:DATA:678,[IGNORE] S1:DATA:678
09:07:04.113,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:04.113,S2,RX_POLL,-74,9.0,679,,656,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.00 dB | RX#: 679
09:07:04.117,S2,TX_DATA,,,,679,,,[TX] S2:DATA:679
09:07:04.158,S1,IGNORE_REPLY,,,,,,S2:DATA:679,[IGNORE] S2:DATA:679
09:07:04.690,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:04.691,S1,RX_POLL,-70,9.25,679,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.25 dB | RX#: 679
09:07:04.695,S1,TX_DATA,,,,679,,,[TX] S1:DATA:679
09:07:04.735,S2,IGNORE_REPLY,,,,,,S1:DATA:679,[IGNORE] S1:DATA:679
09:07:04.768,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:04.768,S2,RX_POLL,-74,8.75,680,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 680
09:07:04.772,S2,TX_DATA,,,,680,,,[TX] S2:DATA:680
09:07:04.813,S1,IGNORE_REPLY,,,,,,S2:DATA:680,[IGNORE] S2:DATA:680
09:07:05.346,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:05.350,S1,RX_POLL,-70,8.5,680,,659,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.50 dB | RX#: 680
09:07:05.351,S1,TX_DATA,,,,680,,,[TX] S1:DATA:680
09:07:05.391,S2,IGNORE_REPLY,,,,,,S1:DATA:680,[IGNORE] S1:DATA:680
09:07:05.423,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:05.427,S2,RX_POLL,-74,8.75,681,,659,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 681
09:07:05.428,S2,TX_DATA,,,,681,,,[TX] S2:DATA:681
09:07:05.471,S1,IGNORE_REPLY,,,,,,S2:DATA:681,[IGNORE] S2:DATA:681
09:07:06.002,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:06.005,S1,RX_POLL,-70,8.75,681,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 681
09:07:06.005,S1,TX_DATA,,,,681,,,[TX] S1:DATA:681
09:07:06.046,S2,IGNORE_REPLY,,,,,,S1:DATA:681,[IGNORE] S1:DATA:681
09:07:06.079,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:06.083,S2,RX_POLL,-74,8.5,682,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 682
09:07:06.083,S2,TX_DATA,,,,682,,,[TX] S2:DATA:682
09:07:06.124,S1,IGNORE_REPLY,,,,,,S2:DATA:682,[IGNORE] S2:DATA:682
09:07:10.339,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:10.343,S1,RX_POLL,-70,9.25,682,,4338,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.25 dB | RX#: 682
09:07:10.343,S1,TX_DATA,,,,682,,,[TX] S1:DATA:682
09:07:10.384,S2,IGNORE_REPLY,,,,,,S1:DATA:682,[IGNORE] S1:DATA:682
09:07:10.416,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:10.420,S2,RX_POLL,-76,9.25,683,,4338,,[RX] POLL:2 | RSSI: -76 dBm | SNR: 9.25 dB | RX#: 683
09:07:10.421,S2,TX_DATA,,,,683,,,[TX] S2:DATA:683
09:07:10.462,S1,IGNORE_REPLY,,,,,,S2:DATA:683,[IGNORE] S2:DATA:683
09:07:10.995,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:10.998,S1,RX_POLL,-70,8.75,683,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 683
09:07:10.998,S1,TX_DATA,,,,683,,,[TX] S1:DATA:683
09:07:11.039,S2,IGNORE_REPLY,,,,,,S1:DATA:683,[IGNORE] S1:DATA:683
09:07:11.072,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:11.076,S2,RX_POLL,-75,9.0,684,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 9.00 dB | RX#: 684
09:07:11.076,S2,TX_DATA,,,,684,,,[TX] S2:DATA:684
09:07:11.117,S1,IGNORE_REPLY,,,,,,S2:DATA:684,[IGNORE] S2:DATA:684
09:07:11.649,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:11.653,S1,RX_POLL,-70,8.75,684,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 684
09:07:11.653,S1,TX_DATA,,,,684,,,[TX] S1:DATA:684
09:07:11.694,S2,IGNORE_REPLY,,,,,,S1:DATA:684,[IGNORE] S1:DATA:684
09:07:11.727,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:11.731,S2,RX_POLL,-74,8.75,685,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 685
09:07:11.731,S2,TX_DATA,,,,685,,,[TX] S2:DATA:685
09:07:11.772,S1,IGNORE_REPLY,,,,,,S2:DATA:685,[IGNORE] S2:DATA:685
09:07:12.304,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:12.309,S1,RX_POLL,-70,8.75,685,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 685
09:07:12.309,S1,TX_DATA,,,,685,,,[TX] S1:DATA:685
09:07:12.349,S2,IGNORE_REPLY,,,,,,S1:DATA:685,[IGNORE] S1:DATA:685
09:07:12.383,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:12.386,S2,RX_POLL,-75,8.75,686,,655,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 686
09:07:12.387,S2,TX_DATA,,,,686,,,[TX] S2:DATA:686
09:07:12.427,S1,IGNORE_REPLY,,,,,,S2:DATA:686,[IGNORE] S2:DATA:686
09:07:12.960,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:07:12.964,S1,RX_POLL,-70,9.0,686,,655,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 686
09:07:12.964,S1,TX_DATA,,,,686,,,[TX] S1:DATA:686
09:07:13.005,S2,IGNORE_REPLY,,,,,,S1:DATA:686,[IGNORE] S1:DATA:686
09:07:13.038,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:07:13.042,S2,RX_POLL,-74,9.0,687,,655,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.00 dB | RX#: 687
09:07:13.042,S2,TX_DATA,,,,687,,,[TX] S2:DATA:687
